,drama_title,Episode1,Episode2,Episode3,Episode4,Episode5,Episode6,Episode7,Episode8,Episode9,Episode10,Episode11,Episode12,Episode13,Episode14,Episode15,average,suii,pre_part,part_count,start_at,drama_key,main_actor1,main_actor2,original_work,actor_actress_1,2008_1,2009_1,2010_1,2011_1,2012_1,2013_1,2014_1,2015_1,2016_1,2017_1,2018_1,2019_1,actor_actress_2,2008_2,2009_2,2010_2,2011_2,2012_2,2013_2,2014_2,2015_2,2016_2,2017_2,2018_2,2019_2,actor_actress_3,2008_3,2009_3,2010_3,2011_3,2012_3,2013_3,2014_3,2015_3,2016_3,2017_3,2018_3,2019_3,actor_actress_4,2008_4,2009_4,2010_4,2011_4,2012_4,2013_4,2014_4,2015_4,2016_4,2017_4,2018_4,2019_4,main_actor1_rank,main_actor2_rank,average_calc,main_actor1_pt,main_actor2_pt,TV_station_CX,TV_station_EX,TV_station_NTV,TV_station_TBS,start_at_month_1,start_at_month_4,start_at_month_7,start_at_month_10,start_at_year_2011,start_at_year_2012,start_at_year_2013,start_at_year_2014,start_at_year_2015,start_at_year_2016,start_at_year_2017,start_at_year_2018,start_at_year_2019,has_original_work_True,has_original_work_,time_table_土21,time_table_土22,time_table_土23,time_table_日21,time_table_日22,time_table_日23,time_table_月20,time_table_月21,time_table_木20,time_table_木21,time_table_木22,time_table_木23,time_table_水21,time_table_水22,time_table_火21,time_table_火22,time_table_金20,time_table_金22,time_table_金23,actor1_isj,actor2_isj
245,アルジャーノンに花束を,11.5,7.9,8.8,9.4,10.8,7.4,6.7,7.8,7.8,7.2,-,-,-,-,-,8.61,2004/4/1,0,,2015/4/1,1504_TBS_金22,山下智久,栗山千明,ダニエル・キイス、小尾芙佐訳「アルジャーノンに花束を」,山下智久,,,13,23,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8.53,27,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
246,天使と悪魔,6.4,5.5,6.3,6.6,6.6,6.8,5.8,5.7,5,-,-,-,-,-,-,6.08,2003/4/1,0,,2015/4/1,1504_EX_金23,剛力彩芽,渡部篤郎,,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.077777778,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
247,ドS刑事,12.7,8,11,9,11.1,10.1,7.2,7.2,8.8,8.4,8.8,-,-,-,-,9.33,2004/5/1,0,,2015/4/1,1504_NTV_土21,多部未華子,大倉忠義,七尾与史「ドS刑事」,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,天皇の料理番,15.1,11.4,12,12.7,14.5,14.1,14.9,15.3,16.7,16.1,16.8,17.7,-,-,-,14.94,8-3-0,0,,2015/4/1,1504_TBS_日21,佐藤健,黒木華,杉森久英「天皇の料理番」,佐藤健,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.775,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,ワイルド・ヒーローズ,9.7,10.2,8.4,9.2,7.9,8.7,8.2,8.7,8.2,8.1,-,-,-,-,-,8.78,4-5-0,0,,2015/4/1,1504_NTV_日22,TAKAHIRO,青柳翔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,警部補・杉山真太郎,9.8,6.3,7.2,6.1,5.4,8.7,7,7.1,7.4,6.1,7,-,-,-,-,7.33,5-5-0,0,,2015/1/1,1501_TBS_月20,谷原章介,要潤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,デート,14.8,13.6,11,12.4,11.1,11.6,10.4,13.9,12.3,13.5,-,-,-,-,-,12.54,4-5-0,0,,2015/1/1,1501_CX_月21,杏,長谷川博己,,,,,,,,,,,,,,,杏,,,,,,,15,7,11,14,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,ゴーストライター,10.5,9.2,8.7,7.6,7,7.9,8.9,8.6,8.7,9.2,-,-,-,-,-,8.68,4-5-0,0,,2015/1/1,1501_CX_火21,中谷美紀,水川あさみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253,銭の戦争,14.1,11.9,12.1,13.1,12.6,11.9,14.4,12.6,14,13.9,15.4,-,-,-,-,13.41,5-5-0,0,,2015/1/1,1501_CX_火22,草剛,大島優子,パク・イングォン「銭の戦争」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.27272727,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
254,まっしろ,7.9,7.8,5.7,5.1,5.4,5.9,4.6,4.9,5.4,5.2,-,-,-,-,-,5.85,4-5-0,0,,2015/1/1,1501_TBS_火22,堀北真希,柳楽優弥,,,,,,,,,,,,,,,堀北真希,,,15,14,5,2,2,2,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,5.79,25,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
255,○○妻,14.4,15.2,13.9,15.2,14.7,13.3,14.3,12.9,13.9,14.7,-,-,-,-,-,14.26,5-4-0,0,,2015/1/1,1501_NTV_水22,柴咲コウ,東山紀之,,,,,,,,,,,,,,,柴咲コウ,,,7,4,10,8,7,6,13,,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,14.25,33,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
256,残念な夫。,9.4,8,7.4,7.6,6.3,7.7,6.8,8.5,7.6,7,-,-,-,-,-,7.68,3-6-0,0,,2015/1/1,1501_CX_水22,玉木宏,倉科カナ,,玉木宏,,,22,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,7.63,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,美しき罠,6,7.2,7.5,5.8,4.6,7.5,7.4,6.1,5.9,8.5,-,-,-,-,-,6.63,4-5-0,0,,2015/1/1,1501_TBS_木21,田中麗奈,若村麻由美,岡部えつ「残花繚乱」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,DOCTORS3,14.6,14.6,14.4,13.3,16.9,14.3,12.5,13.2,15.3,-,-,-,-,-,-,14.38,2003/4/1,18.3,3,2015/1/1,1501_EX_木21,沢村一樹,高嶋政伸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.34444444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259,問題のあるレストラン,11.3,8.4,8.1,8.9,8.6,10,9.5,10.4,9,8.7,-,-,-,-,-,9.34,3-6-0,0,,2015/1/1,1501_CX_木22,真木よう子,東出昌大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,五つ星ツーリスト,3.9,5,4.3,4.6,4.2,5.3,5.2,4.4,3.4,3.9,3.7,5.1,-,-,-,4.42,5-6-0,0,,2015/1/1,1501_NTV_木23,渡辺直美,山本裕典,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.416666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,ウロボロス,11.5,12,10.4,9.8,10.1,9.2,10.6,9.6,9.4,11.3,-,-,-,-,-,10.42,4-5-0,0,,2015/1/1,1501_TBS_金22,生田斗真,小栗旬,神崎裕也「ウロボロス　警察ヲ裁クハ我ニアリ」,生田斗真,,,,,,24,,24,30,,17,15,,,,,,,,,,,,,,小栗旬,,,7,22,25,18,21,13,16,12,20,11,,,,,,,,,,,,,,,7,10.39,0,33,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
262,セカンド・ラブ,8.2,7.4,6.3,7.3,7.1,7.4,6.3,-,-,-,-,-,-,-,-,7.14,2-4-0,0,,2015/1/1,1501_EX_金23,亀梨和也,深田恭子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深田恭子,,,20,17,21,13,18,18,8,5,4,4,,20,7.142857143,0,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
263,学校のカイダン,9,10.6,8.4,10.6,8.7,10.3,9.5,7.6,9.8,8.3,-,-,-,-,-,9.27,4-5-0,0,,2015/1/1,1501_NTV_土21,広瀬すず,神木隆之介,,,,,,,,,,,,,,,広瀬すず,,,,,,,,,15,11,10,7,神木隆之介,,,,,,,,,,,,21,,,,,,,,,,,,,,,,9.28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,流星ワゴン,11.1,11.7,11.1,9.6,8.3,9,9,11,10.1,11.2,-,-,-,-,-,10.31,2004/4/1,0,,2015/1/1,1501_TBS_日21,西島秀俊,香川照之,重松清「流星ワゴン」,西島秀俊,,,,,,,,30,31,26,22,25,,,,,,,,,,,,,,香川照之,,,,31,,15,15,11,,,13,10,,,,,,,,,,,,,,,,10.21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,SAKURA,9.9,10,8.5,8.4,8.1,7.6,7.7,6.2,8,5.8,-,-,-,-,-,8.19,3-6-0,0,,2014/10/1,1410_TBS_月20,仲間由紀恵,佐藤隆太,,,,,,,,,,,,,,,仲間由紀恵,,,2,5,4,7,10,3,9,7,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,8.02,38,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,信長協奏曲,15.8,13.5,12.5,14.6,11.6,11.9,10.5,11.8,11.1,11.4,10.7,-,-,-,-,12.46,4-6-0,0,,2014/10/1,1410_CX_月21,小栗旬,柴咲コウ,石井あゆみ「信長協奏曲」,小栗旬,,,7,22,25,18,21,13,16,12,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,柴咲コウ,,,7,4,10,8,7,6,13,,16,15,7,7,12.30909091,33,33,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,すべてがFになる,11.8,10.2,10.3,8.3,8.9,8.2,9.1,7.7,7.4,6.1,-,-,-,-,-,8.88,3-6-0,0,,2014/10/1,1410_CX_火21,武井咲,綾野剛,森博嗣「すべてがＦになる」,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,綾野剛,,,,,,,,,28,13,15,,,,,,,,,,,,,,,,,8.8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,素敵な選TAXI,10.7,9.7,12.6,11.4,11.7,8.3,10.5,9.2,9.2,10,-,-,-,-,-,10.34,2004/4/1,0,,2014/10/1,1410_CX_火22,竹野内豊,木村文乃,,竹野内豊,,,29,13,13,16,17,15,17,22,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,木村文乃,,,,,,,,,,,24,,29,,10.33,11,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,女はそれを許さない,7,6.2,5.6,7.1,4.9,6.3,5.2,7.3,6,5.8,-,-,-,-,-,6.14,3-6-0,0,,2014/10/1,1410_TBS_火22,深田恭子,寺島しのぶ,,,,,,,,,,,,,,,深田恭子,,,20,17,21,13,18,18,8,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,6.14,20,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270,きょうは会社休みます。,14.3,17,17.1,17.3,15.8,15.5,16.3,14.1,15.9,16.9,-,-,-,-,-,16.01,6-3-0,0,,2014/10/1,1410_NTV_水22,綾瀬はるか,福士蒼汰,藤村真理「きょうは会社休みます。」,,,,,,,,,,,,,,綾瀬はるか,,,6,2,2,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,16.02,34,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
271,ファーストクラス,8.8,8.3,5.8,7.1,7.1,5.8,5.1,6.2,5.2,6.5,-,-,-,-,-,6.65,2003/5/1,0,,2014/10/1,1410_CX_水22,沢尻エリカ,木村佳乃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,木村佳乃,,,,,,,,,,,,30,,,6.59,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272,MOZU2,8.4,5.6,5.9,4.6,6.7,-,-,-,-,-,-,-,-,-,-,6.38,2-2-0,11,2,2014/10/1,1410_TBS_木21,吹石一恵,青木崇高,芽生「私、乳がん。夫、肺がん。39歳、夫婦で余命宣告。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,ママとパパが生きる理由。,5.6,6.8,6.5,7,6.1,-,-,-,-,-,-,-,-,-,-,6.39,2-2-0,0,,2014/10/1,1410_TBS_木21,吹石一恵,青木崇高,芽生「私、乳がん。夫、肺がん。39歳、夫婦で余命宣告。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274,ドクターX,21.3,20.9,20.8,23.7,22.2,23.6,22.8,21.8,21.6,24.8,27.4,-,-,-,-,22.94,4-6-0,23,3,2014/10/1,1410_EX_木21,米倉涼子,遠藤憲一,,,,,,,,,,,,,,,米倉涼子,,,19,26,26,11,13,9,20,18,15,12,遠藤憲一,,,,,,,,,,,26,18,,,,,,,,,,,,,,19,,22.80909091,21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275,ディア・シスター,11.8,11.4,12,11.5,10.6,10,12,10.8,11.7,10.9,-,-,-,-,-,11.28,3-6-0,0,,2014/10/1,1410_CX_木22,石原さとみ,松下奈緒,,,,,,,,,,,,,,,石原さとみ,,,,21,23,19,8,12,5,3,3,5,,,,,,,,,,,,,,松下奈緒,,,,23,,,29,,,,,,,,11.27,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,ビンタ！,5.4,3.9,4.2,4.1,4.5,3.7,4.5,3.7,4.2,3.8,4,4.3,-,-,-,4.19,6-5-0,0,,2014/10/1,1410_NTV_木23,松本利夫,山口紗弥加,小川圭「特攻事務員ミノワ」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.191666667,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,Nのために,11.8,9.3,9.9,8.4,10,5.8,8.3,9,8.2,8.7,-,-,-,-,-,9.02,5-4-0,0,,2014/10/1,1410_TBS_金22,榮倉奈々,窪田正孝,湊かなえ「Nのために」,,,,,,,,,,,,,,榮倉奈々,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.94,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278,黒服物語,9.3,7.4,7.8,8.9,6.7,7.9,6.2,6.9,-,-,-,-,-,-,-,7.64,4-3-0,0,,2014/10/1,1410_EX_金23,中島健人,佐々木希,倉科遼、成田マナブ「黒服物語」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐々木希,,,,,,,,21,,30,12,16,,,7.6375,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
279,地獄先生ぬ～べ～,13.3,7.9,10.1,9.9,10.2,9.2,9,10.8,10.8,9.5,-,-,-,-,-,10.16,2003/5/1,0,,2014/10/1,1410_NTV_土21,丸山隆平,桐谷美玲,真倉翔、岡野剛「地獄先生ぬ～べ～」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,,,10.07,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,ごめんね青春！,10.1,7.7,6.7,6.7,7.4,8.2,5.7,8.8,8.8,5.8,-,-,-,-,-,7.65,2003/4/2,0,,2014/10/1,1410_TBS_日21,錦戸亮,満島ひかり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
281,ペテロの葬列,9.1,8.8,6.3,7,7.1,6.2,7.2,7,7.1,7.1,8,-,-,-,-,7.5,2005/4/1,0,,2014/7/1,1407_TBS_月20,小泉孝太郎,長谷川京子,宮部みゆき「ペテロの葬列」,小泉孝太郎,,,28,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,7.354545455,12,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,HERO,26.5,19,20.5,18.7,21,20.1,19,20.5,20.2,22.3,22.9,-,-,-,-,21.27,5-5-0,34.3,2,2014/7/1,1407_CX_月21,木村拓哉,北川景子,,木村拓哉,,,4,19,14,13,27,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北川景子,,,,15,18,14,4,4,2,4,7,3,4,,20.97272727,36,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
283,東京スカーレット,9.8,6.6,6.6,5.7,5.4,4.8,6.8,5.2,7.5,-,-,-,-,-,-,6.49,2002/5/1,0,,2014/7/1,1407_TBS_火22,水川あさみ,生瀬勝久,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.488888889,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284,あすなろ三三七拍子,7.7,5.1,5.3,4.1,5,5,3.6,5.5,4.6,-,-,-,-,-,-,5.18,2003/4/1,0,,2014/7/1,1407_CX_火21,柳葉敏郎,剛力彩芽,重松清「あすなろ三三七拍子」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,,,5.1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285,GTO,9.7,7.1,6.2,6.4,7.4,6.6,6.9,5.9,6.9,6.9,8.5,-,-,-,-,7.2,2005/4/1,13.2,2,2014/7/1,1407_CX_火22,AKIRA,比嘉愛未,藤沢とおる「GTO」「GTO SHONAN 14DAYS」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.136363636,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286,ST,13.6,11.4,13.1,12.6,9.8,9.8,9.9,8.9,11.4,12.2,-,-,-,-,-,11.32,2004/4/1,0,,2014/7/1,1407_NTV_水22,藤原竜也,岡田将生,今野敏「ST警視庁科学特捜班」,藤原竜也,,,,,,,,,23,27,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
287,若者たち2014,12.7,7.8,7.8,7.3,6.8,6.1,7.3,7.4,7.1,6.5,6.1,-,-,-,-,7.71,2002/7/1,0,,2014/7/1,1407_CX_水22,妻夫木聡,瑛太,,妻夫木聡,,,9,8,12,27,28,26,,29,,,,,,,,,,,,,,,,瑛太,,,,,21,28,26,27,,,,,,,,,,,,,,,,,,9,,7.536363636,31,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
288,信長のシェフ,9.7,6.1,6.9,7.1,5.6,7.4,6.4,6.8,-,-,-,-,-,-,-,7.31,4-3-0,10.8,2,2014/7/1,1407_EX_木20,玉森裕太,及川光博,西村ミツル、梶川卓郎「信長のシェフ」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
289,同窓生,10.9,8.4,6.3,6.2,7.8,7.1,6.5,9,9.1,10.2,-,-,-,-,-,8.22,4-5-0,0,,2014/7/1,1407_TBS_木21,井浦新,稲森いずみ,柴門ふみ「同窓生　～人は、三度、恋をする～」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,ゼロの真実,13.1,10.4,8.9,11.4,9.1,9.4,10.7,10,-,-,-,-,-,-,-,10.47,3-4-0,0,,2014/7/1,1407_EX_木21,武井咲,佐々木蔵之介,,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,佐々木蔵之介,,,,,,,,,,23,,,,,,,,,,,,,,,,,,10.375,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291,昼顔,13.3,13.5,12,13.1,11.8,10.9,13.8,15.6,15.1,16.7,16.5,-,-,-,-,13.9,5-5-0,0,,2014/7/1,1407_CX_木22,上戸彩,吉瀬美智子,,,,,,,,,,,,,,,上戸彩,,,4,3,,4,3,10,12,12,11,,,,,,,,,,,,,,,吉瀬美智子,,,,,,,,27,,,,,4,,13.84545455,36,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
292,獣医さん事件ですよ,5.9,5.1,3.8,3.9,3.7,3.8,4.1,4.2,3.6,2.6,3.5,3.7,-,-,-,3.99,6-5-0,0,,2014/7/1,1407_NTV_木23,陣内孝則,吉本実憂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.991666667,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,家族狩り,10.5,6.9,5.6,6.4,6.4,8.5,7.6,8.5,8.4,10,-,-,-,-,-,7.97,2004/4/1,0,,2014/7/1,1407_TBS_金22,松雪泰子,伊藤淳史,天童荒太「家族狩り 第一部～第五部」,,,,,,,,,,,,,,松雪泰子,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,匿名探偵,5.7,8.3,7.7,7.7,8.3,7.1,6.8,6.3,7.1,-,-,-,-,-,-,7.22,2003/4/1,0,,2014/7/1,1407_EX_金23,高橋克典,片瀬那奈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222222222,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
