,drama_title,Episode1,Episode2,Episode3,Episode4,Episode5,Episode6,Episode7,Episode8,Episode9,Episode10,Episode11,Episode12,Episode13,Episode14,Episode15,average,suii,start_at,drama_key,main_actor1,main_actor2,original_work,pre_part,part_count,actor_actress_1,2008_1,2009_1,2010_1,2011_1,2012_1,2013_1,2014_1,2015_1,2016_1,2017_1,2018_1,2019_1,actor_actress_2,2008_2,2009_2,2010_2,2011_2,2012_2,2013_2,2014_2,2015_2,2016_2,2017_2,2018_2,2019_2,actor_actress_3,2008_3,2009_3,2010_3,2011_3,2012_3,2013_3,2014_3,2015_3,2016_3,2017_3,2018_3,2019_3,actor_actress_4,2008_4,2009_4,2010_4,2011_4,2012_4,2013_4,2014_4,2015_4,2016_4,2017_4,2018_4,2019_4,main_actor1_rank,main_actor2_rank,average_calc,pre_slot_vr_average,main_actor1_pt,main_actor2_pt,TV_station_CX,TV_station_EX,TV_station_NTV,TV_station_TBS,start_at_month_1,start_at_month_4,start_at_month_7,start_at_month_10,start_at_year_2011,start_at_year_2012,start_at_year_2013,start_at_year_2014,start_at_year_2015,start_at_year_2016,start_at_year_2017,start_at_year_2018,start_at_year_2019,has_original_work_True,has_original_work_,time_table_土21,time_table_土22,time_table_土23,time_table_日21,time_table_日22,time_table_日23,time_table_月20,time_table_月21,time_table_木20,time_table_木21,time_table_木22,time_table_木23,time_table_水21,time_table_水22,time_table_火21,time_table_火22,time_table_金20,time_table_金22,time_table_金23,actor1_isj,actor2_isj
126,ウチの夫は仕事ができない,11.2,9.1,8.5,9.4,8,8.7,8.5,7.8,7.3,8,-,-,-,-,-,8.7,3-6-0,2017-07-01,1707_NTV_土22,錦戸亮,松岡茉優,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.649999999999999,9.55,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,ごめん、愛してる,9.8,10.0,9.5,9.2,9.4,9.5,8,9.2,9.8,12.8,-,-,-,-,-,9.73,6-3-0,2017-07-01,1707_TBS_日21,長瀬智也,吉岡里帆,,0.0,0.0,長瀬智也,,,17,25,22,10,14,14,9,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,9.72,13.6,23.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128,警視庁いきもの係,8.9,7.2,6.0,5.7,6.6,5.3,5.9,5.7,5.7,7.7,-,-,-,-,-,6.54,2003/5/1,2017-07-01,1707_CX_日21,渡部篤郎,橋本環奈,大倉崇裕「小鳥を愛した容疑者」他,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,橋本環奈,,,,,,,,,,,,18,,,6.470000000000001,5.35,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,愛してたって、秘密はある。,8.2,8.7,9.2,8.0,8.5,7.8,8.5,8.5,8.5,10.1,-,-,-,-,-,8.58,2005/2/2,2017-07-01,1707_NTV_日22,福士蒼汰,川口春奈,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.599999999999998,7.68,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,貴族探偵,11.8,8.3,9.1,8.9,8,7.5,7.8,7,8.4,8,9.8,-,-,-,-,8.77,4-6-0,2017-04-01,1704_CX_月21,相葉雅紀,武井咲,麻耶雄嵩「貴族探偵」「貴族探偵対女探偵」,0.0,0.0,相葉雅紀,,,3,4,4,8,6,6,7,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,3.0,,8.600000000000001,6.65,37.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
131,CRISIS,13.9,11.2,12.0,8.4,10.3,10.2,8.7,10.5,10.3,9.6,-,-,-,-,-,10.58,3-6-0,2017-04-01,1704_CX_火21,小栗旬,西島秀俊,,0.0,0.0,小栗旬,,,7,22,25,18,21,13,16,12,20,11,,,,,,,,,,,,,,西島秀俊,,,,,,,,30,31,26,22,25,,,,,,,,,,,,,,7.0,,10.51,11.3,33.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,あなたのことはそれほど,11.1,9.0,9.5,9.9,9.8,11.5,12.4,13.5,10.1,14.8,-,-,-,-,-,11.25,6-3-0,2017-04-01,1704_TBS_火22,波瑠,東出昌大,いくえみ綾「あなたのことはそれほど」,0.0,0.0,,,,,,,,,,,,,,波瑠,,,,,,,,,,,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.16,8.9,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,母になる,10.6,10.7,9.3,7.9,8.3,9.5,7.9,9.2,8.4,9.7,-,-,-,-,-,9.17,5-4-0,2017-04-01,1704_NTV_水22,沢尻エリカ,藤木直人,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.150000000000002,11.39,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134,緊急取調室,17.9,14.2,12.4,12.4,13.2,14.3,13.1,13.8,14.4,-,-,-,-,-,-,14.09,2004/3/1,2017-04-01,1704_EX_木21,天海祐希,田中哲司,,12.9,2.0,,,,,,,,,,,,,,天海祐希,,,1,6,3,3,9,8,7,8,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,13.966666666666665,9.74,39.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135,人は見た目が100パーセント,9.5,6.4,6.0,5.5,6.5,6.4,5.6,5.8,5.7,6.1,-,-,-,-,-,6.44,3-6-0,2017-04-01,1704_CX_木22,桐谷美玲,水川あさみ,大久保ヒロミ「人は見た目が100パーセント」,0.0,0.0,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35,6.53,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,恋がヘタでも生きてます,3.7,3.2,3.4,3.5,3.8,3.5,3.3,3.1,3.5,3.2,3.1,2.7,-,-,-,3.33,4-7-0,2017-04-01,1704_NTV_木23,高梨臨,田中圭,藤原晶「恋がヘタでも生きてます」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333333333333334,3.42,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,リバース,10.3,6.3,10.5,8.6,9,7.4,7.3,7.5,10.4,10.2,-,-,-,-,-,8.79,4-5-0,2017-04-01,1704_TBS_金22,藤原竜也,戸田恵梨香,湊かなえ「リバース」,0.0,0.0,藤原竜也,,,,,,,,,23,27,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,戸田恵梨香,,,25,,,,,,,,21,11,,25.0,8.750000000000002,8.32,0.0,15.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138,女囚セブン,7.5,5.3,4.1,5.1,4.9,6.2,5.1,5.4,-,-,-,-,-,-,-,5.45,3-4-0,2017-04-01,1704_EX_金23,剛力彩芽,山口紗弥加,,0.0,0.0,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,6.46,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,ボク、運命の人です。,12.0,9.6,9.2,9.8,9.1,9.5,8.6,8.2,9.2,9.7,-,-,-,-,-,9.55,4-5-0,2017-04-01,1704_NTV_土22,亀梨和也,木村文乃,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,木村文乃,,,,,,,,,,,24,,,,9.49,9.345783132530123,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,小さな巨人,13.7,13.0,11.7,13.5,13.9,13.5,12.1,13.6,13.7,16.4,-,-,-,-,-,13.6,5-4-0,2017-04-01,1704_TBS_日21,長谷川博己,岡田将生,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.51,14.55,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,櫻子さんの足下には死体が埋まっている,6.9,6.5,5.7,5.0,5.3,4.2,4.8,5.4,4.4,4.9,-,-,-,-,-,5.35,4-5-0,2017-04-01,1704_CX_日21,観月ありさ,,太田紫織「櫻子さんの足下には死体が埋まっている」,0.0,0.0,,,,,,,,,,,,,,観月ありさ,,,29,24,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,5.31,4.99,11.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,フランケンシュタインの恋,11.2,7.3,8.4,8.0,6.1,6.6,6.7,6.3,7,7.3,-,-,-,-,-,7.68,5-4-0,2017-04-01,1704_NTV_日22,綾野剛,二階堂ふみ,メアリー・シェリー「フランケンシュタイン」,0.0,0.0,綾野剛,,,,,,,,,28,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.489999999999999,9.3,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,突然ですが、明日結婚します,8.5,6.9,7.6,6.6,6.2,5,6.4,6.1,6,-,-,-,-,-,-,6.65,2-6-0,2017-01-01,1701_CX_月21,西内まりや,山村隆太,宮園いづみ「突然ですが、明日結婚します」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5888888888888895,8.23,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
144,嘘の戦争,11.8,12.0,11.3,11.1,11.5,10.3,10.9,11.5,10.5,11.6,-,-,-,-,-,11.3,5-4-0,2017-01-01,1701_CX_火21,草なぎ剛,藤木直人,,0.0,0.0,草なぎ剛,,,,,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25,8.13,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
145,カルテット,9.8,9.6,7.8,7.2,8.5,7.3,8.2,9.5,11,9.8,-,-,-,-,-,8.9,4-5-0,2017-01-01,1701_TBS_火22,松たか子,満島ひかり,,0.0,0.0,,,,,,,,,,,,,,松たか子,,,16,19,,,23,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,8.87,14.58,24.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,東京タラレバ娘,13.8,11.5,11.9,11.4,11.5,12.5,10.8,10.5,8.5,11.1,-,-,-,-,-,11.39,4-5-0,2017-01-01,1701_NTV_水22,吉高由里子,榮倉奈々,東村アキコ「東京タラレバ娘」,0.0,0.0,,,,,,,,,,,,,,吉高由里子,,,,,,28,,26,,21,,,,,,,,,,,,,,,,榮倉奈々,,,,,,,,,,26,,,,,11.349999999999998,12.37,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147,就活家族,11.0,9.4,9.5,9.6,8.4,8.4,9.3,10.6,11.1,-,-,-,-,-,-,9.74,2005/2/1,2017-01-01,1701_EX_木21,三浦友和,黒木瞳,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒木瞳,,,14,30,,,,,,,,,,14.0,9.699999999999998,21.45,0.0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148,嫌われる勇気,8.1,6.4,6.6,7.2,6.1,6.2,6.5,6.2,5.9,5.7,-,-,-,-,-,6.53,4-5-0,2017-01-01,1701_CX_木22,香里奈,加藤シゲアキ,岸見一郎・古賀史健「嫌われる勇気 自己啓発の源流「アドラー」の教え」,0.0,0.0,,,,,,,,,,,,,,香里奈,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,7.05,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
149,増山超能力師事務所,4.5,3.2,3.6,3.8,2.6,3.3,3.4,3.3,3.4,3.9,2.6,3.4,-,-,-,3.42,7-4-0,2017-01-01,1701_NTV_木23,田中直樹,浅香航大,誉田哲也「増山超能力師事務所」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4166666666666665,3.53,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,下剋上受験,10.9,10.6,7.4,9.0,8.1,8.1,7.7,5,7.1,8,-,-,-,-,-,8.32,2003/5/1,2017-01-01,1701_TBS_金22,阿部サダヲ,深田恭子,桜井信一「下剋上受験」,0.0,0.0,阿部サダヲ,,,,,7,11,11,16,14,9,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,深田恭子,,,20,17,21,13,18,18,8,5,4,4,,20.0,8.190000000000001,10.18,0.0,20.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151,奪い愛、冬,6.6,5.1,5.8,6.5,6.1,7.1,8,-,-,-,-,-,-,-,-,6.46,4-2-0,2017-01-01,1701_EX_金23,倉科カナ,三浦翔平,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.457142857142857,7.66,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,スーパーサラリーマン左江内氏,12.9,9.6,9.2,8.9,9.4,10.2,7.9,6.3,10.5,10.5,-,-,-,-,-,9.63,2003/5/1,2017-01-01,1701_NTV_土21,堤真一,小泉今日子,藤子・F・不二雄「中年スーパーマン左江内氏」,0.0,0.0,堤真一,,,,,19,17,24,23,22,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,小泉今日子,,,,16,22,21,11,24,19,27,,,,,9.540000000000001,8.31,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,大貧乏,7.7,4.4,4.8,5.0,4.5,4.4,5.2,4,4.7,4.4,-,-,-,-,-,4.99,4-5-0,2017-01-01,1701_CX_日21,小雪,伊藤淳史,,0.0,0.0,,,,,,,,,,,,,,小雪,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,4.910000000000001,7.18,10.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,A LIFE,14.2,14.7,13.9,12.3,13.9,15.3,14.5,15.7,14.7,16,-,-,-,-,-,14.55,5-4-0,2017-01-01,1701_TBS_日21,木村拓哉,竹内結子,,0.0,0.0,木村拓哉,,,4,19,14,13,27,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹内結子,,,8,13,8,25,,16,26,29,,21,4.0,8.0,14.52,10.66,36.0,32.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,視覚探偵　日暮旅人,11.2,10.7,9.4,7.7,9.4,8.4,8.2,8,9.7,-,-,-,-,-,-,9.3,2-6-0,2017-01-01,1701_NTV_日22,松坂桃李,多部未華子,山口幸三郎「探偵・日暮旅人」シリーズ,0.0,0.0,松坂桃李,,,,,,,,,25,19,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,,,9.18888888888889,7.17,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,カインとアベル,8.8,8.6,6.9,7.0,7.6,9,8.8,8.4,7.9,9.1,-,-,-,-,-,8.23,4-5-0,2016-10-01,1610_CX_月21,山田涼介,桐谷健太,旧約聖書 創世記 カインとアベルより,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,桐谷健太,,,,,,,,,27,15,,,,,,,,,,,,,,,,,,8.21,8.92,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
157,レディ・ダ・ヴィンチの診断,8.8,8.0,8.5,8.5,8,6.5,7.9,8.5,7.6,8.8,-,-,-,-,-,8.13,2004/4/1,2016-10-01,1610_CX_火21,吉田羊,相武紗季,,0.0,0.0,,,,,,,,,,,,,,吉田羊,,,,,,,,,16,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.109999999999998,9.345783132530123,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158,逃げるは恥だが役に立つ,10.2,12.1,12.5,13.0,13.3,13.6,13.6,16.1,16.9,17.1,20.8,-,-,-,-,14.58,9-0-1,2016-10-01,1610_TBS_火22,新垣結衣,星野源,海野つなみ「逃げるは恥だが役に立つ」,0.0,0.0,,,,,,,,,,,,,,新垣結衣,,,9,10,7,9,5,5,4,1,2,2,星野源,,,,,,,,,,7,24,,,,,,,,,,,,,,,9.0,,14.47272727272727,7.92,31.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
159,地味にスゴイ！,12.9,11.2,12.8,11.2,11.6,13.2,12.5,12.7,13.2,12.3,-,-,-,-,-,12.37,5-4-0,2016-10-01,1610_NTV_水22,石原さとみ,菅田将暉,宮木あや子「校閲ガール」,0.0,0.0,,,,,,,,,,,,,,石原さとみ,,,,21,23,19,8,12,5,3,3,5,菅田将暉,,,,,,,,,,18,16,13,,,,,,,,,,,,,,,,12.360000000000001,11.59,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,ドクターX,20.4,19.7,24.3,21.3,20.4,21.5,22.2,20.7,22.6,20.5,22.8,-,-,-,-,21.45,5-5-0,2016-10-01,1610_EX_木21,米倉涼子,生瀬勝久,,22.9,4.0,,,,,,,,,,,,,,米倉涼子,,,19,26,26,11,13,9,20,18,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,21.49090909090909,9.86,21.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,Chef,8.0,7.0,6.2,4.9,8,7.3,6.6,8,6.2,8,-,-,-,-,-,7.05,3-6-0,2016-10-01,1610_CX_木22,天海祐希,小泉孝太郎,,0.0,0.0,,,,,,,,,,,,,,天海祐希,,,1,6,3,3,9,8,7,8,5,9,小泉孝太郎,,,28,,,,,,,,,22,,,,,,,,,,,,,,1.0,28.0,7.0200000000000005,7.1,39.0,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,黒い十人の女,3.1,3.9,3.8,2.5,3.6,3.7,3.4,3,4.2,4.1,-,-,-,-,-,3.53,4-5-0,2016-10-01,1610_NTV_木23,船越英一郎,成海璃子,和田夏十「黒い十人の女」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,2.93,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163,砂の塔,9.8,9.6,8.6,9.5,10.1,10.1,9.9,9.8,11.3,13.2,-,-,-,-,-,10.18,2004/4/1,2016-10-01,1610_TBS_金22,菅野美穂,岩田剛典,,0.0,0.0,,,,,,,,,,,,,,菅野美穂,,,5,1,9,6,6,15,18,17,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,10.190000000000001,5.62,35.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,家政夫のミタゾノ,8.2,6.7,7.5,7.6,8,7.7,7.6,8,-,-,-,-,-,-,-,7.66,4-3-0,2016-10-01,1610_EX_金23,松岡昌宏,清水富美加,,0.0,0.0,松岡昌宏,,,,,,,,25,,30,27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6625000000000005,5.64,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
165,THE LAST COP,8.6,7.4,8.0,9.8,7.6,9.4,8.2,7.1,8.4,8.5,-,-,-,-,-,8.31,5-4-0,2016-10-01,1610_NTV_土21,唐沢寿明,窪田正孝,「DER LETZTE BULLE」,0.0,0.0,唐沢寿明,,,15,11,30,12,23,22,20,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,8.3,6.66,25.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,キャリア,7.9,6.2,7.4,6.9,7.7,7.2,6.8,7.9,7,6.6,-,-,-,-,-,7.18,3-6-0,2016-10-01,1610_CX_日21,玉木宏,嶋政宏,,0.0,0.0,玉木宏,,,22,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,7.159999999999999,6.13,18.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,IQ246,13.1,12.4,10.1,11.7,10.1,10.4,10,10.3,9.3,7.8,-,-,-,-,-,10.66,3-6-0,2016-10-01,1610_TBS_日21,織田裕二,土屋太鳳,,0.0,0.0,織田裕二,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,土屋太鳳,,,,,,,,,,19,13,24,,,10.52,10.58,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,レンタル救世主,10.2,7.5,7.3,7.6,6.5,5.6,6.5,6,5.9,6.9,-,-,-,-,-,7.17,3-6-0,2016-10-01,1610_NTV_日22,沢村一樹,藤井流星,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.27,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,好きな人がいること,10.1,10.4,8.7,9.5,8.4,8.3,8.2,7.7,9.4,8.4,-,-,-,-,-,8.92,3-6-0,2016-07-01,1607_CX_月21,桐谷美玲,山賢人,,0.0,0.0,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.910000000000002,8.54,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170,ON,9.6,9.2,8.2,8.8,6.6,6.4,7.4,8.5,7.1,-,-,-,-,-,-,8.14,3-5-0,2016-07-01,1607_CX_火22,波瑠,横山裕,内藤了「猟奇犯罪捜査班・藤堂比奈子」,0.0,0.0,,,,,,,,,,,,,,波瑠,,,,,,,,,,,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.977777777777776,8.18,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
171,せいせいするほど、愛してる,9.3,7.4,6.7,6.9,6.7,9.7,7.7,7.4,7.9,9.1,-,-,-,-,-,7.92,4-5-0,2016-07-01,1607_TBS_火22,武井咲,滝沢秀明,北川みゆき「せいせいするほど、愛してる」,0.0,0.0,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,滝沢秀明,,,,,,,,,,,,14,,,,,,,,,,,,,,,,7.88,8.02,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
