edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	doc_path	csr_title	csr_path	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E00081	18880	6290801012011	若築建設株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10056OU	有価証券報告書－第199期(平成26年4月1日－平成27年3月31日)	docs/S10056OU.xbrl				0	1	3	12	1.29649936E8	6.9001003E10	2.09299994E9	1.93E9	2.084E9	5.9192001E10	1.99859999E10	1.99859999E10	3.88E8	3.0	16.09	154.27			5.9598E10	1.87090002E10	1.87090002E10		11.14	3.24	3.03	2.8	33.76	18.62	2.07	205.0	216.0	128.0	143.0	171.25
E00082	18900	9120001077496	東洋建設株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100546L	有価証券報告書－第95期(平成26年4月1日－平成27年3月31日)	docs/S100546L.xbrl				0	1	3	12	9.4371184E7	1.34528999E11	5.1709998E9	4.6489999E9	3.29400013E9	1.13963999E11	3.41549998E10	3.41549998E10	8.48E8	9.0	40.57	362.09			1.09119996E11	2.88294994E10	2.88294994E10		11.43	4.26	3.84	3.46	29.97	25.74	2.94	521.0	610.0	426.0	553.0	487.2857
E00083	18330	7120001004931	株式会社奥村組	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1004XGZ	有価証券報告書－第78期(平成26年4月1日－平成27年3月31日)	docs/S1004XGZ.xbrl				0	1	3	12	2.28326128E8	2.00176992E11	3.70300006E9	5.5629998E9	4.9010002E9	2.53490004E11	1.35904002E11	1.35904002E11	2.392E9	12.0	24.56	681.65			2.44012007E11	1.30496004E11	1.30496004E11		3.76	2.28	1.85	2.78	53.61	48.81	1.83	548.0	718.0	512.0	684.0	541.0
E00085	18210	2010001131477	三井住友建設株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1004ZQD	有価証券報告書－第12期(平成26年4月1日－平成27年3月31日)	docs/S1004ZQD.xbrl				0	1	3	12	8.1336659E8	2.84111012E11	6.3869998E9	7.728E9	5.7350001E9	2.18485998E11	2.32049992E10	2.32049992E10	8.12E8	1.0	7.09	28.55			2.04831998E11	1.93246249E10	1.93246249E10	3.84375008E8	29.68	3.77	2.25	2.72	10.62	14.16	4.2	151.0	189.0	107.0	114.0	151.33333
E00086	18930	1010001000006	五洋建設株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10054Z3	有価証券報告書－第65期(平成26年4月1日－平成27年3月31日)	docs/S10054Z3.xbrl				0	1	3	12	2.8601392E8	3.93710993E11	9.6929997E9	9.0430003E9	4.5190001E9	3.45574998E11	6.9793997E10	6.9793997E10	1.14300006E9	4.0	15.81	244.12			3.14638008E11	6.7685999E10	6.7685999E10		6.68	2.87	2.46	2.3	20.2	25.29	1.69	418.0	628.0	411.0	507.0	443.66666
E00090	18080	7010401024061	株式会社　長谷工コーポレーション	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100549F	有価証券報告書－第98期(平成26年4月1日－平成27年3月31日)	docs/S100549F.xbrl				0	1	3	12	3.007944E8	4.60193006E11	3.40559995E10	3.4714001E10	2.44599992E10	3.6301901E11	1.15908002E11	1.15908002E11	3.00600013E9	10.0	81.06	385.57			3.56145005E11	1.03197E11	1.03197E11	7.6003502E9	23.7	9.75	7.4	7.54	31.93	12.29	2.91	973.0	1699.0	923.0	1348.0	965.0
E00091	19710	2010001034861	中央ビルト工業株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10053TB	有価証券報告書－第64期(平成26年4月1日－平成27年3月31日)	docs/S10053TB.xbrl				0	2	14	12	2.06874E7	8.3270001E9	6.48E8	6.17E8	3.64E8	9.9029996E9	3.168E9	3.168E9	5.1E7	2.5	17.79	154.89			9.1434998E9	3.01299994E9	3.01299994E9		12.08	6.75	7.78	7.41	31.99	14.01	1.69	139.0	208.0	108.0	118.0	139.25
E00091	19710	2010001034861	中央ビルト工業株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10053TB	有価証券報告書－第64期(平成26年4月1日－平成27年3月31日)	docs/S10053TB.xbrl				0	2	14	12	2.06874E7	8.3270001E9	6.48E8	6.17E8	3.64E8	9.9029996E9	3.168E9	3.168E9	5.1E7	2.5	17.79	154.89			9.1434998E9	3.01299994E9	3.01299994E9		12.08	6.75	7.78	7.41	31.99	14.01	1.69	139.0	208.0	108.0	118.0	139.25
E00092	19450	6010401020680	株式会社東京エネシス	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10052KE	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)	docs/S10052KE.xbrl				0	1	3	12	3.7261752E7	5.632E10	5.2470001E9	5.3970002E9	3.28199987E9	6.9400003E10	4.8363E10	4.8363E10	6.99E8	20.0	93.85	1382.95			6.5310999E10	4.6730498E10	4.6730498E10		7.02	8.26	9.32	9.58	69.69	21.3	1.5	876.0	1443.0	746.0	1103.0	845.0
E00093	18140	5120001083408	大末建設株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1005750	有価証券報告書－第69期(平成26年4月1日－平成27年3月31日)	docs/S1005750.xbrl				0	1	3	12	1.0614225E7	5.3626999E10	1.866E9	1.686E9	1.496E9	3.19950008E10	5.8599997E9	5.8599997E9	5.2E7	5.0	143.15	560.6			3.38095002E10	5.0774999E9	5.0774999E9		29.46	4.99	3.48	3.14	18.32	3.48	1.02	867.0	1077.0	669.0	931.0	807.6667
E00094	19510	3011001031955	株式会社協和エクシオ	2014	FY	2015-06-23	2014-04-01	2015-03-31	S10050HH	有価証券報告書－第61期(平成26年4月1日－平成27年3月31日)	docs/S10050HH.xbrl				0	1	3	12	1.17812416E8	2.36671992E11	1.00120003E10	1.09619999E10	1.32350003E10	1.88122006E11	1.02552003E11	1.02288998E11	3.152E9	32.0	133.64	1036.93			1.86926006E11	9.9153002E10	9.8933498E10		13.38	5.86	4.23	4.63	54.37	23.82	3.18	1289.0	1543.0	1116.0	1249.0	1209.5
E00095	18220	3010001034869	大豊建設株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10056VR	有価証券報告書－第66期(平成26年4月1日－平成27年3月31日)	docs/S10056VR.xbrl				0	1	3	12	7.5670144E7	9.7808998E10	3.932E9	4.3430001E9	3.24600013E9	8.6471999E10	2.77140009E10	2.75300004E10	2.24E8	3.0	43.36	367.82			7.8711996E10	2.51010007E10	2.50090004E10		12.98	5.52	4.02	4.44	31.84	6.9	0.89	565.0	738.0	466.0	578.0	511.0
E00097	18130	4010001141053	株式会社不動テトラ	2014	FY	2015-06-22	2014-04-01	2015-03-31	S1004YRD	有価証券報告書－第69期(平成26年4月1日－平成27年3月31日)	docs/S1004YRD.xbrl				0	1	3	12	1.82025232E8	6.5597002E10	4.5379999E9	4.7570002E9	3.772E9	4.4814E10	1.98740009E10	1.98740009E10	9.87E8	6.0	22.93	120.83			4.5184E10	1.81925007E10	1.81925007E10		20.73	10.53	6.92	7.25	44.35	26.17	5.43	248.0	264.0	131.0	142.0	193.91667
E00098	19260	7010001008811	ライト工業株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10055M1	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)	docs/S10055M1.xbrl				0	1	3	12	5.7804448E7	7.4228998E10	6.5049999E9	6.7800003E9	4.28999987E9	6.6017001E10	3.7764002E10	3.7764002E10	7.37E8	14.0	81.48	717.13			6.3103001E10	3.5328E10	3.5328E10		12.14	10.74	8.76	9.13	57.2	17.18	2.09	1056.0	1235.0	875.0	1184.0	1016.7143
E00101	18410	9010801004850	サンユー建設株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059U2	有価証券報告書－第66期(平成26年4月1日－平成27年3月31日)	docs/S10059U2.xbrl				0	6	3	12	4000000.0	7.1170002E9	4.22E8	4.33E8	2.62E8	1.18150001E10	9.4150001E9	9.4150001E9	8.8E7	25.0	74.59	2671.92			1.18709996E10	9.3049999E9	9.3049999E9		2.82	3.65	5.93	6.08	79.69	33.59	0.95	791.0	998.0	766.0	880.0	784.0
E00101	18410	9010801004850	サンユー建設株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059U2	有価証券報告書－第66期(平成26年4月1日－平成27年3月31日)	docs/S10059U2.xbrl				0	6	3	12	4000000.0	7.1170002E9	4.22E8	4.33E8	2.62E8	1.18150001E10	9.4150001E9	9.4150001E9	8.8E7	25.0	74.59	2671.92			1.18709996E10	9.3049999E9	9.3049999E9		2.82	3.65	5.93	6.08	79.69	33.59	0.95	791.0	998.0	766.0	880.0	784.0
E00105	18270	4010001008731	株式会社ナカノフドー建設	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005A9S	有価証券報告書－第73期(平成26年4月1日－平成27年3月31日)	docs/S1005A9S.xbrl				0	1	3	12	3.4498096E7	8.1441997E10	1.65900006E9	2.078E9	1.74099994E9	5.0784002E10	1.03079997E10	1.03079997E10	1.71E8	5.0	50.66	299.87			5.0077E10	9.0424996E9	9.0424996E9		19.25	4.15	2.04	2.55	20.3	9.82	1.89	406.0	856.0	373.0	761.0	390.0
E00107	19610	2010001008683	三機工業株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S1005613	有価証券報告書－第91期(平成26年4月1日－平成27年3月31日)	docs/S1005613.xbrl				0	1	3	12	6.6661156E7	1.64007002E11	1.122E9	2.432E9	1.67299994E9	1.71134992E11	8.0713998E10	8.0663003E10	1.27E9	20.0	26.04	1269.46			1.69067004E11	7.6526502E10	7.6488499E10		2.19	1.44	0.68	1.48	47.13	75.91	1.66	805.0	1155.0	701.0	1049.0	718.0
E00109	19720	9010401038472	三晃金属工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1004Z6K	有価証券報告書－第66期(平成26年4月1日－平成27年3月31日)	docs/S1004Z6K.xbrl				0	1	3	12	3.96E7	3.4493002E10	2.31900006E9	2.32E9	1.50899994E9	2.59599995E10	1.20429998E10	1.20429998E10	2.89E8	7.5	39.13	312.29			2.55469998E10	1.12425001E10	1.12425001E10		13.42	9.08	6.72	6.73	46.39	19.15	2.57	256.0	302.0	192.0	265.0	250.125
E00112	18350	6011101014147	東鉄工業株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10055AE	有価証券報告書－第72期(平成26年4月1日－平成27年3月31日)	docs/S10055AE.xbrl				0	1	3	12	3.61E7	1.08999999E11	8.4109998E9	8.7169997E9	6.0039997E9	9.6171E10	5.2075E10	5.2075E10	1.065E9	30.0	168.94	1465.72			9.0628497E10	4.89035E10	4.89035E10		12.28	9.62	7.72	8.0	54.15	17.74	2.18	2755.0	3075.0	2370.0	3045.0	2640.3
E00113	19680	4010001008748	太平電業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057MI	有価証券報告書－第75期(平成26年4月1日－平成27年3月31日)	docs/S10057MI.xbrl				0	1	3	12	4.068396E7	7.5395998E10	4.15699994E9	4.5010002E9	2.628E9	8.1547002E10	5.4258E10	5.4258E10	7.78E8	20.0	69.59	1433.72			7.6123996E10	5.2945498E10	5.2945498E10		4.96	5.91	5.51	5.97	66.54	29.6	1.47	931.0	1473.0	819.0	1255.0	873.0
E00114	19490	7120001044515	住友電設株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10051LJ	有価証券報告書－第90期(平成26年4月1日－平成27年3月31日)	docs/S10051LJ.xbrl				0	1	3	12	3.563588E7	7.9217E10	3.1E9	4.7309998E9	3.17699994E9	8.3622003E10	4.2824999E10	4.2824999E10	9.96E8	28.0	89.3	1203.46			8.3276997E10	4.0294998E10	4.0294998E10		7.88	5.68	3.91	5.97	51.21	31.35	2.47	1500.0	1848.0	1223.0	1571.0	1341.0
E00115	19500	6010501016240	日本電設工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100560F	有価証券報告書－第73期(平成26年4月1日－平成27年3月31日)	docs/S100560F.xbrl				0	1	3	12	6.533722E7	1.39309007E11	1.0112E10	1.08940001E10	6.76E9	1.73093994E11	9.7259004E10	9.7259004E10	1.23E9	20.0	109.9	1581.06			1.65463998E11	9.1838497E10	9.1838497E10		7.36	6.58	7.26	7.82	56.19	18.2	1.34	1628.0	2668.0	1566.0	2651.0	1699.0
E00117	18470	7010501028268	株式会社イチケン	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10059QO	有価証券報告書－第89期(平成26年4月1日－平成27年3月31日)	docs/S10059QO.xbrl				0	1	3	12	3.6062E7	6.7730002E10	2.35800013E9	2.32099994E9	1.043E9	3.6179001E10	9.1449999E9	9.1009997E9	2.51E8	7.0	29.02	253.11			3.3487999E10	8.6695004E9	8.6255002E9		12.09	6.93	3.48	3.43	25.16	24.07	2.9	335.0	484.0	230.0	415.0	300.2857
E00117	18470	7010501028268	株式会社イチケン	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10059QO	有価証券報告書－第89期(平成26年4月1日－平成27年3月31日)	docs/S10059QO.xbrl				0	1	3	12	3.6062E7	6.7730002E10	2.35800013E9	2.32099994E9	1.043E9	3.6179001E10	9.1449999E9	9.1009997E9	2.51E8	7.0	29.02	253.11			3.3487999E10	8.6695004E9	8.6255002E9		12.09	6.93	3.48	3.43	25.16	24.07	2.9	335.0	484.0	230.0	415.0	300.2857
E00118	18500	3120001039386	南海辰村建設株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S1004ZYO	有価証券報告書－第72期(平成26年4月1日－平成27年3月31日)	docs/S1004ZYO.xbrl				0	2	3	12	2.88357312E8	3.6567998E10	9.33E8	7.9E8	5.22E8	3.4160001E10	6.8089999E9	6.8089999E9	0.0	0.0	1.81	23.62			3.5211502E10	6.2210002E9	6.2210002E9		8.39	2.24	2.55	2.16	19.93	0.0	0.0	70.0	89.0	51.0	55.0	69.333336
E00119	19640	2120001049015	中外炉工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1005652	有価証券報告書－第73期(平成26年4月1日－平成27年3月31日)	docs/S1005652.xbrl				0	1	3	12	7.8E7	2.06909993E10	9.7E7	3.2E8	3.06E8	3.32760003E10	1.9113001E10	1.9113001E10	3.89E8	5.0	3.94	245.53			3.34505001E10	1.89764997E10	1.89764997E10		1.61	0.96	0.47	1.55	57.44	127.12	2.05	275.0	308.0	206.0	236.0	256.83334
E00120	18520	8120001022651	株式会社淺沼組	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059TH	有価証券報告書－第80期(平成26年4月1日－平成27年3月31日)	docs/S10059TH.xbrl	株式会社淺沼組	docs/E00120_2015_JP_24.pdf	http://csr-toshokan.net/ln_book/asanuma-2015/download.pdf	0	1	3	12	7.7386296E7	1.25999997E11	2.49900006E9	2.252E9	2.75399987E9	9.5548998E10	1.45520005E10	1.45520005E10	1.52E8	2.0	36.2	191.24			9.5759999E10	1.23414999E10	1.23414999E10		22.31	2.35	1.98	1.79	15.23	5.52	1.23	159.0	351.0	146.0	312.0	151.0
E00121	18260	9070001001420	佐田建設株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S100517O	有価証券報告書－第66期(平成26年4月1日－平成27年3月31日)	docs/S100517O.xbrl				0	1	3	12	7.7606168E7	2.65069998E10	8.81E8	9.61E8	1.086E9	1.9318999E10	8.8429998E9	8.8429998E9	1.93E8	2.5	14.01	114.05			1.94919997E10	8.3330002E9	8.3330002E9		13.03	4.93	3.32	3.63	45.77	17.77	2.32	142.0	610.0	110.0	463.0	137.125
E00130	18530	4120001077567	株式会社　森組	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100532G	有価証券報告書－第82期(平成26年4月1日－平成27年3月31日)	docs/S100532G.xbrl				0	2	3	12	3.28E7	3.10439997E10	1.324E9	1.24300006E9	1.438E9	2.15240008E10	5.6419999E9	5.6419999E9	0.0	0.0	43.91	172.26			2.20045005E10	4.8220001E9	4.8220001E9		29.82	5.65	4.26	4.0	26.21	0.0	0.0	134.0	288.0	134.0	224.0	145.0
E00130	18530	4120001077567	株式会社　森組	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100532G	有価証券報告書－第82期(平成26年4月1日－平成27年3月31日)	docs/S100532G.xbrl				0	2	3	12	3.28E7	3.10439997E10	1.324E9	1.24300006E9	1.438E9	2.15240008E10	5.6419999E9	5.6419999E9	0.0	0.0	43.91	172.26			2.20045005E10	4.8220001E9	4.8220001E9		29.82	5.65	4.26	4.0	26.21	0.0	0.0	134.0	288.0	134.0	224.0	145.0
E00133	18970	8130001040495	金下建設株式会社	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004E4Z	有価証券報告書－第64期(平成26年1月1日－平成26年12月31日)	docs/S1004E4Z.xbrl				0	2	3	12	1.90333E7	1.03489997E10	2.8E8	4.51E8	3.46E8	2.16840008E10	1.88790006E10	1.88790006E10	1.43E8	10.0	24.03	1316.39			2.21479997E10	1.87104993E10	1.87104993E10		1.85	2.04	2.71	4.36	87.06	41.33	0.76	366.0	419.0	350.0	398.0	362.0
E00137	19340	4370001006286	株式会社ユアテック	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10053TJ	有価証券報告書－第101期(平成26年4月1日－平成27年3月31日)	docs/S10053TJ.xbrl				0	1	3	12	8.1224464E7	2.05786006E11	9.8680003E9	1.08600003E10	1.13569997E10	1.61542996E11	8.3099001E10	8.3099001E10	1.114E9	14.0	142.72	1044.42			1.51204004E11	7.5255497E10	7.5255497E10		15.09	7.18	4.8	5.28	51.44	9.81	1.48	702.0	1288.0	625.0	1146.0	799.0
E00138	19670	5070001001977	株式会社ヤマト	2014	FY	2015-06-17	2014-03-21	2015-03-20	S1004YFV	有価証券報告書－第70期(平成26年3月21日－平成27年3月20日)	docs/S1004YFV.xbrl				0	1	3	12	2.6927652E7	3.4671002E10	1.13699994E9	1.31100006E9	7.91E8	2.64740004E10	1.71390003E10	1.71390003E10	2.03E8	8.0	31.16	675.18			2.60089999E10	1.63000003E10	1.63000003E10		4.85	5.04	3.28	3.78	64.74	25.66	1.25	433.0	519.0	363.0	491.0	424.57144
E00142	19290	7010001053304	日特建設株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10057L3	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)	docs/S10057L3.xbrl				0	1	3	12	4.3919292E7	6.0364001E10	4.14599987E9	4.04300006E9	1.75100006E9	4.2107998E10	1.82909993E10	1.82909993E10	3.83E8	9.0	41.13	429.67			4.14925E10	1.73559992E10	1.73559992E10		10.09	9.74	6.87	6.7	43.44	21.87	2.21	518.0	584.0	425.0	490.0	521.6667
E00146	19590	6290001001120	株式会社九電工	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10056YX	有価証券報告書－第87期(平成26年4月1日－平成27年3月31日)	docs/S10056YX.xbrl				0	1	3	12	6.6039536E7	2.80572002E11	1.49369999E10	1.61039995E10	1.00149996E10	2.28386996E11	8.8256004E10	8.8256004E10	1.65E9	25.0	151.73	1337.28			2.14625993E11	8.3397001E10	8.3397001E10		12.01	7.5	5.32	5.74	38.64	16.48	1.98	1340.0	2523.0	1265.0	2176.0	1454.0
E00147	18600	6010001034874	戸田建設株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059RN	有価証券報告書－第92期(平成26年4月1日－平成27年3月31日)	docs/S10059RN.xbrl				0	1	3	12	3.226568E8	3.83828984E11	1.16129997E10	1.31469998E10	1.26389996E10	4.63933014E11	1.69100001E11	1.69100001E11	2.14899994E9	7.0	40.93	550.57			4.53191008E11	1.49175992E11	1.49175992E11		8.47	2.9	3.03	3.43	36.45	17.0	1.44	477.0	751.0	411.0	648.0	424.0
E00148	18700	6180001018506	矢作建設工業株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005923	有価証券報告書－第74期(平成26年4月1日－平成27年3月31日)	docs/S1005923.xbrl				0	1	3	12	4.4607456E7	6.8608E10	4.6050002E9	5.4819999E9	3.34E9	7.7849002E10	3.01369999E10	3.01369999E10	7.81E8	18.0	76.97	694.35			7.4466501E10	2.89630003E10	2.89630003E10		11.53	7.36	6.71	7.99	38.71	23.38	2.7	939.0	1190.0	747.0	828.0	815.0
E00149	19690	3010001008749	高砂熱学工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1005790	有価証券報告書－第135期(平成26年4月1日－平成27年3月31日)	docs/S1005790.xbrl				0	1	3	12	8.2765768E7	1.80473004E11	6.9810002E9	7.9090002E9	4.8920003E9	1.97633999E11	9.4292001E10	9.4147002E10	1.87699994E9	25.0	64.99	1254.28			1.92727007E11	8.9111503E10	8.8985002E10		5.5	4.1	3.87	4.38	47.64	38.37	2.11	1547.0	1931.0	1361.0	1776.0	1470.5
E00153	19750	5010401000023	株式会社朝日工業社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100589Q	有価証券報告書－第86期(平成26年4月1日－平成27年3月31日)	docs/S100589Q.xbrl				0	1	3	12	3.4E7	7.0500999E10	1.59699994E9	1.75500006E9	9.15E8	6.0927001E10	2.25859994E10	2.25859994E10	5.42E8	17.0	28.67	707.29			6.2132998E10	2.10160005E10	2.10160005E10		4.35	2.82	2.27	2.49	37.07	59.23	2.58	417.0	515.0	398.0	495.0	406.0
E00157	81570	9010401054908	都築電気株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10056TQ	有価証券報告書－第75期(平成26年4月1日－平成27年3月31日)	docs/S10056TQ.xbrl				1	2	26	12	2.5677894E7	1.05339003E11	1.43900006E9	1.63299994E9	4.66E8	6.9648998E10	2.12400005E10	2.12400005E10	1.26E8	10.0	38.4	1739.93			6.9848498E10	2.0111999E10	2.0111999E10		2.32	2.34	1.37	1.55	30.5	27.04	0.63	458.0	538.0	415.0	480.0	461.0
E00161	19760	1120001049032	明星工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057ZW	有価証券報告書－第73期(平成26年4月1日－平成27年3月31日)	docs/S10057ZW.xbrl				0	1	3	12	5.938672E7	2.9929001E10	3.31500006E9	4.11900006E9	2.63299994E9	3.6957999E10	2.67419996E10	2.67179991E10	4.28E8	8.0	48.98	503.22			3.6481999E10	2.61145006E10	2.60860006E10		10.09	11.29	11.08	13.76	72.29	16.26	1.64	732.0	750.0	468.0	503.0	600.6667
E00165	88360	8010001128641	株式会社ＲＩＳＥ	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10051OA	有価証券報告書－第69期(平成26年4月1日－平成27年3月31日)	docs/S10051OA.xbrl				1	6	32	12	4.7046504E7	4.18E8	8000000.0	2.8E7	2.6E7	3.836E9	3.356E9	3.356E9	4.62E8	0.0	9.26	165.06	1.11219999E10	4.62E8	3.85249997E9	7.5485E9	7.5485E9	1.08909998E10	5.78	0.73	1.91	6.7	87.49		0.0	61.0	71.0	24.0	28.0	47.666668
E00167	18070	5010401031200	株式会社佐藤渡辺	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10056TC	有価証券報告書－第84期(平成26年4月1日－平成27年3月31日)	docs/S10056TC.xbrl				0	6	3	12	1.59785E7	3.7473001E10	1.39299994E9	1.41E9	8.25E8	2.98580009E10	1.00109998E10	1.00109998E10	7.9E7	5.0	51.71	627.48			2.97104998E10	9.8075003E9	9.8075003E9		8.41	4.75	3.72	3.76	33.53	9.58	0.81	331.0	334.0	232.0	285.0	292.83334
E00168	19820	9010401025405	日比谷総合設備株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10058GV	有価証券報告書－第50期(平成26年4月1日－平成27年3月31日)	docs/S10058GV.xbrl				0	1	3	12	3.1000308E7	6.2571999E10	1.53100006E9	1.92300006E9	1.80099994E9	5.9542E10	3.6790002E10	3.6651E10	9.62E8	32.0	59.65	1223.31			5.9066499E10	3.6448002E10	3.63235E10		4.96	3.26	2.45	3.07	61.55	53.41	2.64	1665.0	1774.0	1272.0	1667.0	1560.0
E00173	19600	4010001008681	株式会社サンテック	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10059IJ	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)	docs/S10059IJ.xbrl				0	2	3	12	2.3805E7	2.86799995E10	9.28E8	1.39299994E9	1.09500006E9	3.6579E10	2.81259991E10	2.81259991E10	4.07E8	20.0	51.76	1380.65			3.6372001E10	2.76900004E10	2.76900004E10		3.95	3.83	3.24	4.86	76.89	37.17	1.47	505.0	620.0	489.0	556.0	508.66666
E00174	18650	4010401010452	青木あすなろ建設株式会社	2014	FY	2015-06-19	2014-04-01	2015-03-31	S1005036	有価証券報告書－第75期(平成26年4月1日－平成27年3月31日)	docs/S1005036.xbrl				0	1	3	12	5.91E7	6.5878E10	1.102E9	1.74300006E9	1.78700006E9	6.5599001E10	4.3518001E10	4.3518001E10	8.41E8	15.0	29.65	775.5			6.5526002E10	4.4468998E10	4.4468998E10		4.02	2.66	1.67	2.65	66.34	47.06	1.89	801.0	945.0	722.0	808.0	800.0
E00175	18660	7100001000742	北野建設株式会社	2014	FY	2015-06-22	2014-04-01	2015-03-31	S10051NY	有価証券報告書－第70期(平成26年4月1日－平成27年3月31日)	docs/S10051NY.xbrl				0	1	3	12	6.8368528E7	6.7577999E10	4.6450002E9	4.8710001E9	2.63800013E9	4.5542998E10	2.42660004E10	2.42660004E10	7.48E8	12.0	42.31	389.21			4.8259498E10	2.27209994E10	2.27209994E10		11.61	10.09	6.87	7.21	53.28	28.35	3.29	386.0	386.0	288.0	315.0	333.66666
E00176	18980	1010401015438	世紀東急工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10056MW	有価証券報告書－第66期(平成26年4月1日－平成27年3月31日)	docs/S10056MW.xbrl				0	1	3	12	4.0414408E7	6.5928999E10	4.26599987E9	4.23900006E9	4.16700006E9	5.5451001E10	1.68539996E10	1.68539996E10	6.05E8	15.0	103.24	417.53			5.2896502E10	1.50689997E10	1.50689997E10		27.65	8.01	6.47	6.43	30.39	14.52	4.01	619.0	655.0	466.0	612.0	540.6667
E00179	18670	8110001017149	株式会社植木組	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10058U5	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)	docs/S10058U5.xbrl				0	1	3	12	3.4367644E7	3.7772001E10	1.332E9	1.41299994E9	6.58E8	3.727E10	1.45749996E10	1.45749996E10	1.98E8	6.0	19.89	440.24			3.6405502E10	1.424E10	1.424E10		4.62	3.88	3.53	3.74	39.11	30.09	1.39	263.0	288.0	217.0	277.0	252.7
E00181	19390	7470001004244	株式会社四電工	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10053F7	有価証券報告書－第64期(平成26年4月1日－平成27年3月31日)	docs/S10053F7.xbrl				0	1	3	12	4.0638676E7	7.2863998E10	1.742E9	2.24E9	9.04E8	6.7051999E10	3.9331E10	3.9331E10	3.92E8	10.0	23.04	1002.09			6.7155501E10	3.936E10	3.936E10		2.3	3.34	2.39	3.07	58.66	43.36	1.0	457.0	499.0	389.0	443.0	447.8
